Epoch number,Episode reward seed_0,Episode reward seed_10,Episode reward seed_20,Episode reward seed_40,Episode reward seed_60,Episode reward seed_80,Episode reward seed_100,Episode reward,Episode reward std
1,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
2,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
3,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
4,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
5,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
6,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
7,-1000.0,-245.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-892.1428571428571,264.1949651144714
8,-1000.0,-670.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-952.8571428571429,115.47594501692126
9,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
10,-1000.0,-392.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-913.1428571428571,212.75568051602465
11,-1000.0,-236.0,-1000.0,-294.0,-1000.0,-1000.0,-1000.0,-790.0,332.4007907846877
12,-920.0,-174.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-870.5714285714286,285.71057140442826
13,-1000.0,-388.0,-1000.0,-763.0,-1000.0,-1000.0,-1000.0,-878.7142857142857,216.37976818924787
14,-203.0,-106.0,-1000.0,-252.0,-1000.0,-1000.0,-1000.0,-651.5714285714286,404.28626956044656
15,-188.0,-182.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-767.1428571428571,368.18296250308896
16,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.0
17,-1000.0,-1000.0,-1000.0,-253.0,-1000.0,-1000.0,-1000.0,-893.2857142857143,261.3955482655763
18,-1000.0,-190.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-884.2857142857143,283.44095595062487
19,-239.0,-175.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-773.4285714285714,358.64899559432246
